event_id,cow,start,end,duration_bins,duration_hours,profile,expected_detected,design_reason,steps_change_target,motion_change_target,transitions_change_target,posture_shift_target,schedule_rotation,realized_position_ratio,source_steps_sum,source_motion_sum,source_transitions_sum,realized_steps_change,realized_motion_change,realized_transitions_change,informative_source_window,detected_any_overlap,novel_start_count,episode_overlap,detected_iou20,best_iou,episode_overlap_raw,detected_iou20_raw,best_iou_raw,attributable_interval_count,onset_delay_hours,score_max,variante,scenario,seed,false_notif_cow_day,monitoring_days
8147_gradual_marked_s11_1840,8147,2023-11-04 14:30:00,2023-11-07 02:15:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,1,0.7437348423605498,1546.0,7162.0,54.0,-0.3100201842560729,-0.2919654837756416,-0.29254899857261807,True,0,0,1,0,0.1875,1,1,0.5291666666666667,48,,0.6792792418330678,A. Alerte temporelle multivariée,gradual_marked,11,0.3894523326572008,10.270833333333334
8147_gradual_marked_s11_1840,8147,2023-11-04 14:30:00,2023-11-07 02:15:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,1,0.7437348423605498,1546.0,7162.0,54.0,-0.3100201842560729,-0.2919654837756416,-0.29254899857261807,True,0,0,0,0,0.0,0,0,0.0,0,,4.0,B. IF + règles de persistance,gradual_marked,11,0.0973630831643002,10.270833333333334
8147_gradual_marked_s11_1840,8147,2023-11-04 14:30:00,2023-11-07 02:15:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,1,0.7437348423605498,1546.0,7162.0,54.0,-0.3100201842560729,-0.2919654837756416,-0.29254899857261807,True,0,0,0,0,0.0,1,0,0.0125,0,,,C. IF seul,gradual_marked,11,7.399594320486815,10.270833333333334
8147_gradual_marked_s11_1840,8147,2023-11-04 14:30:00,2023-11-07 02:15:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,1,0.7437348423605498,1546.0,7162.0,54.0,-0.3100201842560729,-0.2919654837756416,-0.29254899857261807,True,0,0,0,0,0.0,0,0,0.0,0,,6.0,D. LOF + règles,gradual_marked,11,0.0973630831643002,10.270833333333334
8147_gradual_marked_s11_1840,8147,2023-11-04 14:30:00,2023-11-07 02:15:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,1,0.7437348423605498,1546.0,7162.0,54.0,-0.3100201842560729,-0.2919654837756416,-0.29254899857261807,True,0,0,1,0,0.18333333333333332,1,1,0.5291666666666667,48,,0.7607246948298182,E. Comparateur pédométrique (pas seuls),gradual_marked,11,0.486815415821501,10.270833333333334
8147_isolated_short_variation_s11_2158,8147,2023-11-07 22:00:00,2023-11-08 00:45:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,1,0.872271624898949,80.0,305.0,3.0,0.12569444444444433,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,0.12897127971569677,A. Alerte temporelle multivariée,isolated_short_variation,11,0.3894523326572008,10.270833333333334
8147_isolated_short_variation_s11_2158,8147,2023-11-07 22:00:00,2023-11-08 00:45:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,1,0.872271624898949,80.0,305.0,3.0,0.12569444444444433,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,4.0,B. IF + règles de persistance,isolated_short_variation,11,0.0973630831643002,10.270833333333334
8147_isolated_short_variation_s11_2158,8147,2023-11-07 22:00:00,2023-11-08 00:45:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,1,0.872271624898949,80.0,305.0,3.0,0.12569444444444433,0.0,0.0,True,0,0,0,0,0.0,1,0,0.08333333333333333,0,,,C. IF seul,isolated_short_variation,11,7.399594320486815,10.270833333333334
8147_isolated_short_variation_s11_2158,8147,2023-11-07 22:00:00,2023-11-08 00:45:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,1,0.872271624898949,80.0,305.0,3.0,0.12569444444444433,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,1.0,D. LOF + règles,isolated_short_variation,11,0.0973630831643002,10.270833333333334
8147_isolated_short_variation_s11_2158,8147,2023-11-07 22:00:00,2023-11-08 00:45:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,1,0.872271624898949,80.0,305.0,3.0,0.12569444444444433,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,0.12159819726122378,E. Comparateur pédométrique (pas seuls),isolated_short_variation,11,0.486815415821501,10.270833333333334
8149_gradual_mild_s11_1951,8149,2023-11-05 19:45:00,2023-11-07 07:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,2,0.7982815057283142,412.0,2409.0,30.0,-0.11154843879811704,-0.09057496564713197,-0.09067619154654316,True,0,0,1,0,0.020833333333333332,1,1,0.42138364779874216,3,,0.476068846480887,A. Alerte temporelle multivariée,gradual_mild,11,0.5895598771750256,10.177083333333334
8149_gradual_mild_s11_1951,8149,2023-11-05 19:45:00,2023-11-07 07:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,2,0.7982815057283142,412.0,2409.0,30.0,-0.11154843879811704,-0.09057496564713197,-0.09067619154654316,True,0,0,0,0,0.0,0,0,0.0,0,,5.0,B. IF + règles de persistance,gradual_mild,11,0.3930399181166837,10.177083333333334
8149_gradual_mild_s11_1951,8149,2023-11-05 19:45:00,2023-11-07 07:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,2,0.7982815057283142,412.0,2409.0,30.0,-0.11154843879811704,-0.09057496564713197,-0.09067619154654316,True,0,0,1,0,0.006944444444444444,1,0,0.013888888888888888,2,,,C. IF seul,gradual_mild,11,6.7799385875127935,10.177083333333334
8149_gradual_mild_s11_1951,8149,2023-11-05 19:45:00,2023-11-07 07:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,2,0.7982815057283142,412.0,2409.0,30.0,-0.11154843879811704,-0.09057496564713197,-0.09067619154654316,True,0,0,0,0,0.0,0,0,0.0,7,,7.0,D. LOF + règles,gradual_mild,11,0.09825997952917093,10.177083333333334
8149_gradual_mild_s11_1951,8149,2023-11-05 19:45:00,2023-11-07 07:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,2,0.7982815057283142,412.0,2409.0,30.0,-0.11154843879811704,-0.09057496564713197,-0.09067619154654316,True,0,0,1,0,0.09722222222222222,1,1,0.3193916349809886,14,,0.5783917884757886,E. Comparateur pédométrique (pas seuls),gradual_mild,11,0.49129989764585463,10.177083333333334
8149_gradual_moderate_s11_2171,8149,2023-11-08 02:45:00,2023-11-10 02:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,2,0.8882978723404256,595.0,3131.0,40.0,-0.2530867748886866,-0.21593601262082418,-0.18328724098207272,True,0,0,1,1,0.4635416666666667,1,1,0.7004608294930875,89,,0.5146488544507865,A. Alerte temporelle multivariée,gradual_moderate,11,0.5895598771750256,10.177083333333334
8149_gradual_moderate_s11_2171,8149,2023-11-08 02:45:00,2023-11-10 02:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,2,0.8882978723404256,595.0,3131.0,40.0,-0.2530867748886866,-0.21593601262082418,-0.18328724098207272,True,0,0,0,0,0.0,0,0,0.0,0,,6.0,B. IF + règles de persistance,gradual_moderate,11,0.3930399181166837,10.177083333333334
8149_gradual_moderate_s11_2171,8149,2023-11-08 02:45:00,2023-11-10 02:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,2,0.8882978723404256,595.0,3131.0,40.0,-0.2530867748886866,-0.21593601262082418,-0.18328724098207272,True,1,4,1,0,0.015625,1,0,0.015625,7,1.5,,C. IF seul,gradual_moderate,11,6.7799385875127935,10.177083333333334
8149_gradual_moderate_s11_2171,8149,2023-11-08 02:45:00,2023-11-10 02:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,2,0.8882978723404256,595.0,3131.0,40.0,-0.2530867748886866,-0.21593601262082418,-0.18328724098207272,True,0,0,0,0,0.0,0,0,0.0,0,,6.0,D. LOF + règles,gradual_moderate,11,0.09825997952917093,10.177083333333334
8149_gradual_moderate_s11_2171,8149,2023-11-08 02:45:00,2023-11-10 02:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,2,0.8882978723404256,595.0,3131.0,40.0,-0.2530867748886866,-0.21593601262082418,-0.18328724098207272,True,0,0,1,1,0.4635416666666667,1,1,0.6608695652173913,89,,0.715617043879076,E. Comparateur pédométrique (pas seuls),gradual_moderate,11,0.49129989764585463,10.177083333333334
8149_gradual_marked_s11_1547,8149,2023-11-01 14:45:00,2023-11-04 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,2,0.6329787234042553,1066.0,5706.0,51.0,-0.37809889176423894,-0.3389915896345803,-0.2988903416897578,True,1,1,1,1,0.325,1,1,0.475,80,24.5,0.4488323011339077,A. Alerte temporelle multivariée,gradual_marked,11,0.5895598771750256,10.177083333333334
8149_gradual_marked_s11_1547,8149,2023-11-01 14:45:00,2023-11-04 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,2,0.6329787234042553,1066.0,5706.0,51.0,-0.37809889176423894,-0.3389915896345803,-0.2988903416897578,True,0,0,0,0,0.0,0,0,0.0,0,,7.0,B. IF + règles de persistance,gradual_marked,11,0.3930399181166837,10.177083333333334
8149_gradual_marked_s11_1547,8149,2023-11-01 14:45:00,2023-11-04 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,2,0.6329787234042553,1066.0,5706.0,51.0,-0.37809889176423894,-0.3389915896345803,-0.2988903416897578,True,0,0,0,0,0.0,1,0,0.008333333333333333,0,,,C. IF seul,gradual_marked,11,6.7799385875127935,10.177083333333334
8149_gradual_marked_s11_1547,8149,2023-11-01 14:45:00,2023-11-04 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,2,0.6329787234042553,1066.0,5706.0,51.0,-0.37809889176423894,-0.3389915896345803,-0.2988903416897578,True,0,0,0,0,0.0,0,0,0.0,0,,11.0,D. LOF + règles,gradual_marked,11,0.09825997952917093,10.177083333333334
8149_gradual_marked_s11_1547,8149,2023-11-01 14:45:00,2023-11-04 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,2,0.6329787234042553,1066.0,5706.0,51.0,-0.37809889176423894,-0.3389915896345803,-0.2988903416897578,True,1,1,1,1,0.2875,1,1,0.43333333333333335,70,24.5,0.5732657603724489,E. Comparateur pédométrique (pas seuls),gradual_marked,11,0.49129989764585463,10.177083333333334
8149_isolated_short_variation_s11_1863,8149,2023-11-04 21:45:00,2023-11-05 00:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,2,0.7622749590834698,20.0,157.0,0.0,0.10138888888888897,0.0,,True,0,0,0,0,0.0,1,0,0.1411764705882353,0,,0.615582831900331,A. Alerte temporelle multivariée,isolated_short_variation,11,0.5895598771750256,10.177083333333334
8149_isolated_short_variation_s11_1863,8149,2023-11-04 21:45:00,2023-11-05 00:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,2,0.7622749590834698,20.0,157.0,0.0,0.10138888888888897,0.0,,True,0,0,0,0,0.0,0,0,0.0,0,,1.0,B. IF + règles de persistance,isolated_short_variation,11,0.3930399181166837,10.177083333333334
8149_isolated_short_variation_s11_1863,8149,2023-11-04 21:45:00,2023-11-05 00:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,2,0.7622749590834698,20.0,157.0,0.0,0.10138888888888897,0.0,,True,0,0,0,0,0.0,0,0,0.0,0,,,C. IF seul,isolated_short_variation,11,6.7799385875127935,10.177083333333334
8149_isolated_short_variation_s11_1863,8149,2023-11-04 21:45:00,2023-11-05 00:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,2,0.7622749590834698,20.0,157.0,0.0,0.10138888888888897,0.0,,True,0,0,0,0,0.0,0,0,0.0,0,,8.0,D. LOF + règles,isolated_short_variation,11,0.09825997952917093,10.177083333333334
8149_isolated_short_variation_s11_1863,8149,2023-11-04 21:45:00,2023-11-05 00:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,2,0.7622749590834698,20.0,157.0,0.0,0.10138888888888897,0.0,,True,0,0,0,0,0.0,1,0,0.0625,3,,0.8810504090789126,E. Comparateur pédométrique (pas seuls),isolated_short_variation,11,0.49129989764585463,10.177083333333334
8154_gradual_mild_s11_1635,8154,2023-11-02 12:45:00,2023-11-04 00:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,3,0.6689852700490998,1415.0,8294.0,33.0,-0.0789466329847962,-0.06685028769022916,-0.09526353528971498,True,0,0,0,0,0.0,0,0,0.0,0,,0.3181622792180904,A. Alerte temporelle multivariée,gradual_mild,11,0.3930399181166837,10.177083333333334
8154_gradual_mild_s11_1635,8154,2023-11-02 12:45:00,2023-11-04 00:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,3,0.6689852700490998,1415.0,8294.0,33.0,-0.0789466329847962,-0.06685028769022916,-0.09526353528971498,True,0,0,0,0,0.0,0,0,0.0,0,,8.0,B. IF + règles de persistance,gradual_mild,11,0.09825997952917093,10.177083333333334
8154_gradual_mild_s11_1635,8154,2023-11-02 12:45:00,2023-11-04 00:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,3,0.6689852700490998,1415.0,8294.0,33.0,-0.0789466329847962,-0.06685028769022916,-0.09526353528971498,True,0,0,0,0,0.0,1,0,0.013888888888888888,0,,,C. IF seul,gradual_mild,11,8.057318321392016,10.177083333333334
8154_gradual_mild_s11_1635,8154,2023-11-02 12:45:00,2023-11-04 00:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,3,0.6689852700490998,1415.0,8294.0,33.0,-0.0789466329847962,-0.06685028769022916,-0.09526353528971498,True,0,0,0,0,0.0,0,0,0.0,0,,5.0,D. LOF + règles,gradual_mild,11,0.09825997952917093,10.177083333333334
8154_gradual_mild_s11_1635,8154,2023-11-02 12:45:00,2023-11-04 00:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,3,0.6689852700490998,1415.0,8294.0,33.0,-0.0789466329847962,-0.06685028769022916,-0.09526353528971498,True,0,0,0,0,0.0,0,0,0.0,2,,0.39090398081602384,E. Comparateur pédométrique (pas seuls),gradual_mild,11,0.49129989764585463,10.177083333333334
8154_gradual_moderate_s11_1855,8154,2023-11-04 19:45:00,2023-11-06 19:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,3,0.7590016366612111,1195.0,7678.0,45.0,-0.17385676854204635,-0.14885939983384866,-0.1817133482868406,True,1,2,1,1,0.3229166666666667,1,1,0.3229166666666667,76,25.0,0.7087593656978014,A. Alerte temporelle multivariée,gradual_moderate,11,0.3930399181166837,10.177083333333334
8154_gradual_moderate_s11_1855,8154,2023-11-04 19:45:00,2023-11-06 19:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,3,0.7590016366612111,1195.0,7678.0,45.0,-0.17385676854204635,-0.14885939983384866,-0.1817133482868406,True,0,0,0,0,0.0,1,0,0.046875,0,,8.0,B. IF + règles de persistance,gradual_moderate,11,0.09825997952917093,10.177083333333334
8154_gradual_moderate_s11_1855,8154,2023-11-04 19:45:00,2023-11-06 19:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,3,0.7590016366612111,1195.0,7678.0,45.0,-0.17385676854204635,-0.14885939983384866,-0.1817133482868406,True,0,0,0,0,0.0,1,0,0.015625,0,,,C. IF seul,gradual_moderate,11,8.057318321392016,10.177083333333334
8154_gradual_moderate_s11_1855,8154,2023-11-04 19:45:00,2023-11-06 19:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,3,0.7590016366612111,1195.0,7678.0,45.0,-0.17385676854204635,-0.14885939983384866,-0.1817133482868406,True,0,0,0,0,0.0,0,0,0.0,0,,8.0,D. LOF + règles,gradual_moderate,11,0.09825997952917093,10.177083333333334
8154_gradual_moderate_s11_1855,8154,2023-11-04 19:45:00,2023-11-06 19:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,3,0.7590016366612111,1195.0,7678.0,45.0,-0.17385676854204635,-0.14885939983384866,-0.1817133482868406,True,1,1,1,1,0.5729166666666666,1,1,0.5729166666666666,111,18.25,0.841246290801187,E. Comparateur pédométrique (pas seuls),gradual_moderate,11,0.49129989764585463,10.177083333333334
8154_gradual_marked_s11_2123,8154,2023-11-07 14:45:00,2023-11-10 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,3,0.868657937806874,1943.0,11930.0,56.0,-0.2825690664462912,-0.2636513613414804,-0.31386126706921047,True,0,0,1,1,0.43333333333333335,1,1,0.7333333333333333,114,,0.4073081979446582,A. Alerte temporelle multivariée,gradual_marked,11,0.3930399181166837,10.177083333333334
8154_gradual_marked_s11_2123,8154,2023-11-07 14:45:00,2023-11-10 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,3,0.868657937806874,1943.0,11930.0,56.0,-0.2825690664462912,-0.2636513613414804,-0.31386126706921047,True,0,0,0,0,0.0,0,0,0.0,0,,4.0,B. IF + règles de persistance,gradual_marked,11,0.09825997952917093,10.177083333333334
8154_gradual_marked_s11_2123,8154,2023-11-07 14:45:00,2023-11-10 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,3,0.868657937806874,1943.0,11930.0,56.0,-0.2825690664462912,-0.2636513613414804,-0.31386126706921047,True,0,0,0,0,0.0,1,0,0.008333333333333333,0,,,C. IF seul,gradual_marked,11,8.057318321392016,10.177083333333334
8154_gradual_marked_s11_2123,8154,2023-11-07 14:45:00,2023-11-10 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,3,0.868657937806874,1943.0,11930.0,56.0,-0.2825690664462912,-0.2636513613414804,-0.31386126706921047,True,0,0,1,0,0.004149377593360996,1,0,0.004132231404958678,2,,8.0,D. LOF + règles,gradual_marked,11,0.09825997952917093,10.177083333333334
8154_gradual_marked_s11_2123,8154,2023-11-07 14:45:00,2023-11-10 02:30:00,240,60.0,gradual_marked,1,"Scenario marque de sensibilite, non calibre cliniquement.",-0.42,-0.38,-0.4,0.12,3,0.868657937806874,1943.0,11930.0,56.0,-0.2825690664462912,-0.2636513613414804,-0.31386126706921047,True,0,0,1,0,0.1875,1,1,0.8208333333333333,99,,0.5735882443604406,E. Comparateur pédométrique (pas seuls),gradual_marked,11,0.49129989764585463,10.177083333333334
8154_isolated_short_variation_s11_1547,8154,2023-11-01 14:45:00,2023-11-01 17:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,3,0.6329787234042553,328.0,1869.0,1.0,0.13086043360433597,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,0.11734661912080599,A. Alerte temporelle multivariée,isolated_short_variation,11,0.3930399181166837,10.177083333333334
8154_isolated_short_variation_s11_1547,8154,2023-11-01 14:45:00,2023-11-01 17:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,3,0.6329787234042553,328.0,1869.0,1.0,0.13086043360433597,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,6.0,B. IF + règles de persistance,isolated_short_variation,11,0.09825997952917093,10.177083333333334
8154_isolated_short_variation_s11_1547,8154,2023-11-01 14:45:00,2023-11-01 17:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,3,0.6329787234042553,328.0,1869.0,1.0,0.13086043360433597,0.0,0.0,True,0,0,0,0,0.0,1,1,0.3333333333333333,0,,,C. IF seul,isolated_short_variation,11,8.057318321392016,10.177083333333334
8154_isolated_short_variation_s11_1547,8154,2023-11-01 14:45:00,2023-11-01 17:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,3,0.6329787234042553,328.0,1869.0,1.0,0.13086043360433597,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,5.0,D. LOF + règles,isolated_short_variation,11,0.09825997952917093,10.177083333333334
8154_isolated_short_variation_s11_1547,8154,2023-11-01 14:45:00,2023-11-01 17:30:00,12,3.0,isolated_short_variation,0,"Controle negatif: variation isolee et breve, sans coherence multivariee.",0.15,0.0,0.0,0.0,3,0.6329787234042553,328.0,1869.0,1.0,0.13086043360433597,0.0,0.0,True,0,0,0,0,0.0,0,0,0.0,0,,0.1325807334428024,E. Comparateur pédométrique (pas seuls),isolated_short_variation,11,0.49129989764585463,10.177083333333334
8165_gradual_mild_s11_1552,8165,2023-11-01 14:45:00,2023-11-03 02:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,0,0.6337280522662311,1202.0,7055.0,27.0,-0.0727063866008606,-0.06356904634946792,-0.09670511366603596,True,0,0,0,0,0.0,1,0,0.08411214953271028,0,,0.30196395547369004,A. Alerte temporelle multivariée,gradual_mild,11,0.49129989764585463,10.177083333333334
8165_gradual_mild_s11_1552,8165,2023-11-01 14:45:00,2023-11-03 02:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,0,0.6337280522662311,1202.0,7055.0,27.0,-0.0727063866008606,-0.06356904634946792,-0.09670511366603596,True,1,1,1,0,0.020833333333333332,1,0,0.020833333333333332,3,12.75,8.0,B. IF + règles de persistance,gradual_mild,11,0.0,10.177083333333334
8165_gradual_mild_s11_1552,8165,2023-11-01 14:45:00,2023-11-03 02:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,0,0.6337280522662311,1202.0,7055.0,27.0,-0.0727063866008606,-0.06356904634946792,-0.09670511366603596,True,0,0,1,0,0.013888888888888888,1,0,0.020833333333333332,7,,,C. IF seul,gradual_mild,11,7.762538382804503,10.177083333333334
8165_gradual_mild_s11_1552,8165,2023-11-01 14:45:00,2023-11-03 02:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,0,0.6337280522662311,1202.0,7055.0,27.0,-0.0727063866008606,-0.06356904634946792,-0.09670511366603596,True,1,1,1,0,0.020833333333333332,1,0,0.020833333333333332,3,12.75,14.0,D. LOF + règles,gradual_mild,11,0.0,10.177083333333334
8165_gradual_mild_s11_1552,8165,2023-11-01 14:45:00,2023-11-03 02:30:00,144,36.0,gradual_mild,1,"Niveau de sensibilite conservateur, inferieur a l'effet publie.",-0.12,-0.1,-0.12,0.03,0,0.6337280522662311,1202.0,7055.0,27.0,-0.0727063866008606,-0.06356904634946792,-0.09670511366603596,True,1,1,1,0,0.11805555555555555,1,0,0.11805555555555555,17,25.5,0.5475706214689265,E. Comparateur pédométrique (pas seuls),gradual_mild,11,0.49129989764585463,10.177083333333334
8165_gradual_moderate_s11_1772,8165,2023-11-03 21:45:00,2023-11-05 21:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,0,0.7235606369946918,362.0,3446.0,48.0,-0.23226720078049812,-0.19625835114315282,-0.1713454339771413,True,0,0,1,0,0.09375,1,1,0.7149321266968326,18,,0.7136595577324547,A. Alerte temporelle multivariée,gradual_moderate,11,0.49129989764585463,10.177083333333334
8165_gradual_moderate_s11_1772,8165,2023-11-03 21:45:00,2023-11-05 21:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,0,0.7235606369946918,362.0,3446.0,48.0,-0.23226720078049812,-0.19625835114315282,-0.1713454339771413,True,0,0,0,0,0.0,0,0,0.0,0,,5.0,B. IF + règles de persistance,gradual_moderate,11,0.0,10.177083333333334
8165_gradual_moderate_s11_1772,8165,2023-11-03 21:45:00,2023-11-05 21:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,0,0.7235606369946918,362.0,3446.0,48.0,-0.23226720078049812,-0.19625835114315282,-0.1713454339771413,True,0,0,0,0,0.0,1,0,0.010416666666666666,0,,,C. IF seul,gradual_moderate,11,7.762538382804503,10.177083333333334
8165_gradual_moderate_s11_1772,8165,2023-11-03 21:45:00,2023-11-05 21:30:00,192,48.0,gradual_moderate,1,Pas ancres sur Paudyal et al. 2021; autres signaux = hypotheses coherentes.,-0.29,-0.25,-0.25,0.07,0,0.7235606369946918,362.0,3446.0,48.0,-0.23226720078049812,-0.19625835114315282,-0.1713454339771413,True,0,0,0,0,0.0,0,0,0.0,0,,4.0,D. LOF + règles,gradual_moderate,11,0.0,10.177083333333334
