configuration,event_id,cow,scenario,target_branch,start,end,duration_hours,expected_hypo,expected_instability,expected_hybrid,design_reason,heldout_start,event_after_heldout,informative_source_window,hypo_detected_any_overlap,hypo_novel_start_count,hypo_episode_overlap,hypo_detected_iou20,hypo_best_iou,hypo_episode_overlap_raw,hypo_detected_iou20_raw,hypo_best_iou_raw,hypo_attributable_interval_count,hypo_onset_delay_hours,hypo_score_max,hypo_background_notifs,instability_detected_any_overlap,instability_novel_start_count,instability_episode_overlap,instability_detected_iou20,instability_best_iou,instability_episode_overlap_raw,instability_detected_iou20_raw,instability_best_iou_raw,instability_attributable_interval_count,instability_onset_delay_hours,instability_score_max,instability_background_notifs,hybrid_detected_any_overlap,hybrid_novel_start_count,hybrid_episode_overlap,hybrid_detected_iou20,hybrid_best_iou,hybrid_episode_overlap_raw,hybrid_detected_iou20_raw,hybrid_best_iou_raw,hybrid_attributable_interval_count,hybrid_onset_delay_hours,hybrid_score_max,hybrid_background_notifs,monitoring_days
reference,2056_hypo_mild_1503,2056,hypo_mild,HYPO,2023-11-01 01:45:00,2023-11-02 01:30:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,1,0,0.010416666666666666,1,1,0.2708333333333333,2,,0.4575241085445167,4,0,0,0,0,0.0,1,0,0.07291666666666667,0,,0.5879109852426521,7,0,0,1,0,0.010416666666666666,1,1,0.3020833333333333,1,,0.5879109852426521,8,10.177083333333334
reference,2056_hypo_moderate_1623,2056,hypo_moderate,HYPO,2023-11-02 07:45:00,2023-11-03 19:30:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,1,1,1,1,0.4097222222222222,1,1,0.4097222222222222,59,9.25,0.40378205769099934,4,0,0,1,0,0.006802721088435374,1,0,0.0625,19,,1.0,7,1,1,1,1,0.3333333333333333,1,1,0.4097222222222222,67,9.25,1.0,8,10.177083333333334
reference,2056_hypo_marked_1791,2056,hypo_marked,HYPO,2023-11-04 01:45:00,2023-11-06 01:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,1,1,0,0.15104166666666666,1,1,0.7704081632653061,34,10.25,0.7051128881677172,4,1,1,1,0,0.016736401673640166,1,0,0.016736401673640166,55,47.0,1.0,7,1,2,1,0,0.15104166666666666,1,1,0.6317991631799164,80,10.25,1.0,8,10.177083333333334
reference,2056_instability_mild_2007,2056,instability_mild,INSTABILITE,2023-11-06 07:45:00,2023-11-06 15:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.16026375301770038,4,0,0,0,0,0.0,0,0,0.0,0,,1.0,7,0,0,0,0,0.0,0,0,0.0,0,,1.0,8,10.177083333333334
reference,2056_instability_moderate_2063,2056,instability_moderate,INSTABILITE,2023-11-06 21:45:00,2023-11-07 09:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.06938541656119493,4,1,1,1,0,0.0625,1,0,0.0625,3,8.5,0.6169512029321085,7,1,1,1,0,0.0625,1,0,0.0625,3,8.5,0.6169512029321085,8,10.177083333333334
reference,2056_instability_marked_2135,2056,instability_marked,INSTABILITE,2023-11-07 15:45:00,2023-11-08 07:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,58,,0.09447605048182908,4,1,2,1,1,0.3076923076923077,1,1,0.3076923076923077,30,4.5,1.0,7,1,2,1,1,0.3076923076923077,1,1,0.3076923076923077,88,4.5,1.0,8,10.177083333333334
reference,2056_isolated_sensor_spike_2223,2056,isolated_sensor_spike,CONTROLE,2023-11-08 13:45:00,2023-11-08 13:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,False,0,0,0,0,0.0,0,0,0.0,17,,0.0206896551724138,4,0,0,0,0,0.0,0,0,0.0,0,,0.31554000391901227,7,0,0,0,0,0.0,0,0,0.0,17,,0.31554000391901227,8,10.177083333333334
reference,2056_short_exercise_2248,2056,short_exercise,CONTROLE,2023-11-08 20:00:00,2023-11-08 21:45:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.15497656412920635,4,0,0,0,0,0.0,0,0,0.0,0,,0.34158059484144804,7,0,0,0,0,0.0,0,0,0.0,0,,0.34158059484144804,8,10.177083333333334
reference,2056_estrus_like_activity_2280,2056,estrus_like_activity,CONFONDANT,2023-11-09 04:00:00,2023-11-09 09:45:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,15,,0.17626346984798702,4,1,1,1,1,0.25,1,1,0.25,6,3.75,0.632136595398226,7,1,1,1,1,0.25,1,1,0.25,17,3.75,0.632136595398226,8,10.177083333333334
reference,2056_nonlocomotor_hypoactivity_2328,2056,nonlocomotor_hypoactivity,CONFONDANT,2023-11-09 16:00:00,2023-11-10 15:45:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,1,1,1,0,0.03125,1,0,0.16666666666666666,27,23.5,0.2389822490999643,4,0,0,0,0,0.0,0,0,0.0,0,,0.6272445361508101,7,1,1,1,0,0.03125,1,0,0.16666666666666666,22,23.5,0.6272445361508101,8,10.177083333333334
reference,7443_hypo_mild_2326,7443,hypo_mild,HYPO,2023-11-09 16:00:00,2023-11-10 15:45:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.3988437427780935,4,0,0,0,0,0.0,0,0,0.0,0,,0.7783459810291034,8,0,0,0,0,0.0,0,0,0.0,0,,0.7783459810291034,11,10.177083333333334
reference,7443_hypo_moderate_1501,7443,hypo_moderate,HYPO,2023-11-01 01:45:00,2023-11-02 13:30:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,1,2,1,1,0.2569444444444444,1,1,0.3310810810810811,65,17.5,0.47143841642228734,4,0,0,0,0,0.0,1,0,0.06944444444444445,11,,0.8728673796242307,8,1,2,1,1,0.2569444444444444,1,1,0.32666666666666666,72,17.5,0.8728673796242307,11,10.177083333333334
reference,7443_hypo_marked_1669,7443,hypo_marked,HYPO,2023-11-02 19:45:00,2023-11-04 19:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,1,1,0,0.08854166666666667,1,1,0.4675324675324675,17,21.0,0.7865734335508201,4,1,1,0,0,0.0,1,0,0.036458333333333336,13,12.5,1.0,8,1,2,1,0,0.08854166666666667,1,1,0.4595744680851064,19,12.5,1.0,11,10.177083333333334
reference,7443_instability_mild_1885,7443,instability_mild,INSTABILITE,2023-11-05 01:45:00,2023-11-05 09:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,0,0.11564625850340136,0,,0.4519709708375362,4,0,0,0,0,0.0,1,1,0.3125,0,,1.0,8,0,0,0,0,0.0,1,0,0.11564625850340136,0,,1.0,11,10.177083333333334
reference,7443_instability_moderate_1941,7443,instability_moderate,INSTABILITE,2023-11-05 15:45:00,2023-11-06 03:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,1,1,0,0,0.0,1,1,0.38666666666666666,5,10.25,0.4119896539756612,4,1,1,1,0,0.1875,1,0,0.1875,9,8.25,0.8672577733537141,8,1,2,0,0,0.0,1,1,0.38666666666666666,5,8.25,0.8672577733537141,11,10.177083333333334
reference,7443_instability_marked_2013,7443,instability_marked,INSTABILITE,2023-11-06 09:45:00,2023-11-07 01:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,2,,0.1202569174644039,4,1,1,1,1,0.234375,1,1,0.375,28,14.0,1.0,8,1,1,1,1,0.234375,1,1,0.375,30,14.0,1.0,11,10.177083333333334
reference,7443_isolated_sensor_spike_2101,7443,isolated_sensor_spike,CONTROLE,2023-11-07 07:45:00,2023-11-07 07:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,False,0,0,0,0,0.0,0,0,0.0,0,,0.06666666666666668,4,0,0,0,0,0.0,0,0,0.0,0,,0.01093883546590324,8,0,0,0,0,0.0,0,0,0.0,0,,0.06666666666666668,11,10.177083333333334
reference,7443_short_exercise_2126,7443,short_exercise,CONTROLE,2023-11-07 14:00:00,2023-11-07 15:45:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,False,0,0,0,0,0.0,1,1,0.27586206896551724,0,,0.20778809960037917,4,0,0,0,0,0.0,0,0,0.0,0,,0.4634448378791757,8,0,0,0,0,0.0,1,1,0.27586206896551724,0,,0.4634448378791757,11,10.177083333333334
reference,7443_estrus_like_activity_2158,7443,estrus_like_activity,CONFONDANT,2023-11-07 22:00:00,2023-11-08 03:45:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.3076923076923077,13,,0.30025855383352806,4,1,1,1,0,0.06896551724137931,1,0,0.05555555555555555,8,5.5,0.5930604459210096,8,1,1,0,0,0.0,1,1,0.3076923076923077,9,5.5,0.5930604459210096,11,10.177083333333334
reference,7443_nonlocomotor_hypoactivity_2206,7443,nonlocomotor_hypoactivity,CONFONDANT,2023-11-08 10:00:00,2023-11-09 09:45:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,1,1,1,1,0.7207207207207207,1,1,0.7207207207207207,95,4.0,0.4270506689702704,4,0,0,0,0,0.0,0,0,0.0,7,,1.0,8,1,1,1,1,0.5416666666666666,1,1,0.7207207207207207,86,4.0,1.0,11,10.177083333333334
reference,8061_hypo_mild_2158,8061,hypo_mild,HYPO,2023-11-07 22:00:00,2023-11-08 21:45:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,1,2,1,0,0.19444444444444445,1,0,0.19444444444444445,41,16.5,0.416473271993342,3,0,0,0,0,0.0,1,0,0.13541666666666666,0,,0.972159420289855,8,1,2,1,0,0.19444444444444445,1,0,0.19444444444444445,41,16.5,0.972159420289855,9,10.177083333333334
reference,8061_hypo_moderate_2278,8061,hypo_moderate,HYPO,2023-11-09 04:00:00,2023-11-10 15:45:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,1,1,1,1,0.7361111111111112,1,1,0.7361111111111112,106,8.5,0.34745370566395023,3,0,0,0,0,0.0,1,0,0.006944444444444444,9,,1.0,8,1,1,1,1,0.6041666666666666,1,1,0.7361111111111112,111,8.5,1.0,9,10.177083333333334
reference,8061_hypo_marked_1501,8061,hypo_marked,HYPO,2023-11-01 01:45:00,2023-11-03 01:30:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,1,1,1,0.453125,1,1,0.453125,88,16.5,0.6323247256587515,3,0,0,0,0,0.0,1,0,0.026041666666666668,32,,0.6727466457336044,8,1,1,1,0,0.17708333333333334,1,1,0.453125,107,16.5,0.6727466457336044,9,10.177083333333334
reference,8061_instability_mild_1717,8061,instability_mild,INSTABILITE,2023-11-03 07:45:00,2023-11-03 15:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,1,,0.03796992481203008,3,0,0,0,0,0.0,1,1,0.4375,0,,1.0,8,0,0,0,0,0.0,1,1,0.4375,1,,1.0,9,10.177083333333334
reference,8061_instability_moderate_1773,8061,instability_moderate,INSTABILITE,2023-11-03 21:45:00,2023-11-04 09:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.2708333333333333,8,,0.2672594558519441,3,0,0,1,0,0.020833333333333332,1,1,0.25,1,,1.0,8,0,0,0,0,0.0,1,1,0.4791666666666667,8,,1.0,9,10.177083333333334
reference,8061_instability_marked_1845,8061,instability_marked,INSTABILITE,2023-11-04 15:45:00,2023-11-05 07:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.72,60,,0.6534920192698271,3,1,1,1,1,0.25,1,1,0.40625,23,6.0,0.8913013326147304,8,1,1,0,0,0.0,1,1,0.72,60,6.0,0.8913013326147304,9,10.177083333333334
reference,8061_isolated_sensor_spike_1933,8061,isolated_sensor_spike,CONTROLE,2023-11-05 13:45:00,2023-11-05 13:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.11676300578034682,3,0,0,0,0,0.0,0,0,0.0,0,,0.11538461538461536,8,0,0,0,0,0.0,0,0,0.0,0,,0.11676300578034682,9,10.177083333333334
reference,8061_short_exercise_1958,8061,short_exercise,CONTROLE,2023-11-05 20:00:00,2023-11-05 21:45:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.3076923076923077,0,,0.1378396335957172,3,0,0,0,0,0.0,0,0,0.0,0,,0.2535517767771465,8,0,0,0,0,0.0,1,1,0.3076923076923077,0,,0.2535517767771465,9,10.177083333333334
reference,8061_estrus_like_activity_1990,8061,estrus_like_activity,CONFONDANT,2023-11-06 04:00:00,2023-11-06 09:45:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,20,,0.14866437549639996,3,1,2,1,0,0.08333333333333333,1,0,0.08333333333333333,5,5.0,0.5550121051141235,8,1,2,1,0,0.08333333333333333,1,0,0.08333333333333333,25,5.0,0.5550121051141235,9,10.177083333333334
reference,8061_nonlocomotor_hypoactivity_2038,8061,nonlocomotor_hypoactivity,CONFONDANT,2023-11-06 16:00:00,2023-11-07 15:45:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,1,2,1,1,0.25,1,1,0.25,63,15.0,0.35431043683824553,3,0,0,0,0,0.0,0,0,0.0,19,,1.0,8,1,2,1,1,0.25,1,1,0.25,79,15.0,1.0,9,10.177083333333334
reference,8081_hypo_mild_1941,8081,hypo_mild,HYPO,2023-11-05 16:00:00,2023-11-06 15:45:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,1,0,0.052083333333333336,1,1,0.2315270935960591,5,,0.4889314928498167,2,0,0,0,0,0.0,1,0,0.010416666666666666,0,,1.0,6,0,0,1,0,0.052083333333333336,1,1,0.2315270935960591,5,,1.0,8,10.177083333333334
reference,8081_hypo_moderate_2061,8081,hypo_moderate,HYPO,2023-11-06 22:00:00,2023-11-08 09:45:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,1,1,1,1,0.5833333333333334,1,1,0.5833333333333334,84,11.5,0.3375391997319289,2,0,0,0,0,0.0,1,0,0.10416666666666667,13,,1.0,6,1,1,1,1,0.4861111111111111,1,1,0.5902777777777778,83,11.5,1.0,8,10.177083333333334
reference,8081_hypo_marked_2229,8081,hypo_marked,HYPO,2023-11-08 16:00:00,2023-11-10 15:45:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,1,1,1,0.5729166666666666,1,1,0.5729166666666666,110,15.75,0.4209616345862118,2,1,1,1,0,0.03,1,0,0.03,29,46.5,1.0,6,1,2,1,1,0.5729166666666666,1,1,0.5729166666666666,139,15.75,1.0,8,10.177083333333334
reference,8081_instability_mild_1500,8081,instability_mild,INSTABILITE,2023-11-01 01:45:00,2023-11-01 09:30:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.44,0,,0.4679044606576449,2,0,0,0,0,0.0,0,0,0.0,0,,0.6071794346343935,6,0,0,0,0,0.0,1,1,0.44,0,,0.6071794346343935,8,10.177083333333334
reference,8081_instability_moderate_1556,8081,instability_moderate,INSTABILITE,2023-11-01 15:45:00,2023-11-02 03:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.19374364090925333,2,1,1,1,1,0.2916666666666667,1,1,0.2916666666666667,14,7.25,1.0,6,1,1,1,1,0.2916666666666667,1,1,0.2916666666666667,14,7.25,1.0,8,10.177083333333334
reference,8081_instability_marked_1628,8081,instability_marked,INSTABILITE,2023-11-02 09:45:00,2023-11-03 01:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,46,,0.10292819949827867,2,1,1,1,1,0.34375,1,1,0.46875,28,8.0,1.0,6,1,1,1,1,0.34375,1,1,0.46875,74,8.0,1.0,8,10.177083333333334
reference,8081_isolated_sensor_spike_1716,8081,isolated_sensor_spike,CONTROLE,2023-11-03 07:45:00,2023-11-03 07:45:00,0.25,0,0,0,Contrôle négatif: un seul pic de Motion Index doit être rejeté.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.009357294092633129,2,0,0,0,0,0.0,0,0,0.0,4,,0.4649171270718232,6,0,0,0,0,0.0,0,0,0.0,4,,0.4649171270718232,8,10.177083333333334
reference,8081_short_exercise_1741,8081,short_exercise,CONTROLE,2023-11-03 14:00:00,2023-11-03 15:45:00,2.0,0,0,0,Contrôle négatif: hausse cohérente mais trop brève pour un épisode persistant.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.01200963860384411,2,1,1,1,1,0.35294117647058826,1,1,0.35294117647058826,15,0.5,0.8258415753570492,6,1,1,1,1,0.35294117647058826,1,1,0.35294117647058826,15,0.5,0.8258415753570492,8,10.177083333333334
reference,8081_estrus_like_activity_1773,8081,estrus_like_activity,CONFONDANT,2023-11-03 22:00:00,2023-11-04 03:45:00,6.0,0,0,0,"Contrôle adversarial: activité de type œstrus, indiscernable sans contexte externe.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.308519444272723,2,1,1,1,1,0.3333333333333333,1,1,0.3333333333333333,8,3.75,0.7822733846696756,6,1,1,1,1,0.3333333333333333,1,1,0.3333333333333333,8,3.75,0.7822733846696756,8,10.177083333333334
reference,8081_nonlocomotor_hypoactivity_1821,8081,nonlocomotor_hypoactivity,CONFONDANT,2023-11-04 10:00:00,2023-11-05 09:45:00,24.0,0,0,0,"Contrôle adversarial: hypoactivité non locomotrice, causalité indiscernable par capteur seul.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,1,1,0.5804195804195804,0,,0.6961729180238061,2,0,0,0,0,0.0,0,0,0.0,25,,0.6447179202769981,6,0,0,0,0,0.0,1,1,0.5804195804195804,25,,0.6961729180238061,8,10.177083333333334
reference,8086_hypo_mild_1885,8086,hypo_mild,HYPO,2023-11-05 02:00:00,2023-11-06 01:45:00,24.0,1,0,1,Dégradation graduelle conservatrice sous l'effet publié sur les pas.,2023-10-31 18:45:00,True,True,0,0,1,0,0.07291666666666667,1,1,0.30656934306569344,7,,0.44714413466828484,4,0,0,0,0,0.0,1,0,0.052083333333333336,0,,0.7420589531952169,9,0,0,1,0,0.07291666666666667,1,1,0.30656934306569344,7,,0.7420589531952169,12,10.177083333333334
reference,8086_hypo_moderate_2005,8086,hypo_moderate,HYPO,2023-11-06 08:00:00,2023-11-07 19:45:00,36.0,1,0,1,Pas ancrés sur Paudyal et al.; autres signaux = hypothèses techniques.,2023-10-31 18:45:00,True,True,1,1,1,0,0.08333333333333333,1,0,0.15384615384615385,12,30.0,0.2509495523635263,4,0,0,0,0,0.0,0,0,0.0,7,,1.0,9,1,1,1,0,0.08333333333333333,1,0,0.15384615384615385,13,30.0,1.0,12,10.177083333333334
reference,8086_hypo_marked_2173,8086,hypo_marked,HYPO,2023-11-08 02:00:00,2023-11-10 01:45:00,48.0,1,0,1,"Scénario marqué de sensibilité, non calibré cliniquement.",2023-10-31 18:45:00,True,True,1,1,1,1,0.5208333333333334,1,1,0.6302083333333334,108,10.0,0.5484247709989174,4,0,0,1,0,0.005208333333333333,1,0,0.046875,13,,1.0,9,1,1,1,1,0.21354166666666666,1,1,0.6302083333333334,108,10.0,1.0,12,10.177083333333334
reference,8086_instability_mild_2389,8086,instability_mild,INSTABILITE,2023-11-10 08:00:00,2023-11-10 15:45:00,8.0,0,1,1,Hausse multivariée modeste et répétée; hypothèse exploratoire.,2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,0,,0.30049856151591436,4,0,0,0,0,0.0,1,1,0.21875,0,,0.8972629931970425,9,0,0,0,0,0.0,1,1,0.21875,0,,0.8972629931970425,12,10.177083333333334
reference,8086_instability_moderate_1500,8086,instability_moderate,INSTABILITE,2023-11-01 01:45:00,2023-11-01 13:30:00,12.0,0,1,1,"Instabilité multivariée persistante, sans pic extrême.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,12,,0.3346615230358096,4,1,2,1,0,0.041666666666666664,1,0,0.041666666666666664,3,9.0,0.637938439950768,9,1,2,1,0,0.041666666666666664,1,0,0.041666666666666664,15,9.0,0.637938439950768,12,10.177083333333334
reference,8086_instability_marked_1572,8086,instability_marked,INSTABILITE,2023-11-01 19:45:00,2023-11-02 11:30:00,16.0,0,1,1,"Scénario technique marqué, inférieur aux multiplicateurs de l'ancien protocole.",2023-10-31 18:45:00,True,True,0,0,0,0,0.0,0,0,0.0,1,,0.17262341380186896,4,0,0,1,0,0.03125,1,1,0.234375,3,,1.0,9,0,0,0,0,0.0,1,1,0.234375,1,,1.0,12,10.177083333333334
